,1,2
0,13.980375130658567,9.858830773243563
1,7.5519113909766915,11.875762091130472
2,11.48169264926291,10.92453510236183
3,7.688789197723652,10.640290204394516
4,7.774672997144309,12.08855955077057
5,9.596479192907214,10.993566863222178
6,7.902928517364599,7.162788456456252
7,8.342945362968116,12.484794112840769
8,7.478612514105308,11.488631424634308
9,8.912048065872037,8.976328317026898
10,8.42817706618987,8.990302621815104
11,9.49789733644814,12.084647107112561
12,10.082713351871414,9.379572884732443
13,13.463585850587805,9.030251426284007
14,6.679736383650946,11.092858469449594
15,15.745440148307205,9.342293890631673
16,8.541727872571428,11.31162611783991
17,7.466769506818285,15.10676647865099
18,12.63607528629372,10.179402577545218
19,10.244045053567486,13.159507498399375
20,11.37814769161525,13.491476268226245
21,10.754186289588477,11.430426085860363
22,11.142592792853454,13.055176758177984
23,11.001326096605563,9.862878857731538
24,9.477237668038285,11.743023637880974
25,10.691098869110496,10.302636653579304
26,11.17856321403905,10.582784162768686
27,7.203007177651443,10.543496847988624
28,12.397668821333667,9.50722849309137
29,9.446646685164648,9.285743307807335
30,10.39834407955889,9.529670380518175
31,8.972476284770206,10.009973704402771
32,11.09458827189583,11.488945938336121
33,7.958164002959764,15.418352102839686
34,9.440971460193602,8.959468446294549
35,11.465110438256195,11.465247719813874
36,10.446705271506504,12.884453850162949
37,8.06455293128019,9.588585778512233
38,9.811964120852064,11.013136142711966
39,12.489023805561352,10.400180675011546
40,10.560714638062594,10.117312040837202
41,8.938850220451727,14.968241162564834
42,9.049072523063021,11.200978340894737
43,12.556438448924387,9.94166472305102
44,8.809062598250899,8.25935758731887
45,11.256061138993392,9.348491290839059
46,9.021326995388414,9.35699476946802
47,9.099505630073482,12.446752921136687
48,11.972392512245412,11.672545895136617
49,9.522000876814564,8.848171898164498
50,9.55021348864297,11.061244454529948
51,10.472238017506681,7.496743084277638
52,7.817514693473099,9.101067951650593
53,9.231214608144185,13.158431423186652
54,9.874381987123304,12.392202613555835
55,8.986533958553082,11.055595689415748
56,10.987549239867837,11.30144956831473
57,8.424367446489537,12.429025797612585
58,10.786892134912666,14.857615391554045
59,14.092524660726836,10.4524413082327
60,8.858213153234676,12.805249016409073
61,7.912284202869156,9.820001314612083
62,8.088007013964694,10.56279651725285
63,6.515030147792999,8.253449992535984
64,8.83540770309575,10.86569362958284
65,10.139663401346183,8.233210583888795
66,7.319115394231591,10.302881518308476
67,11.02589927274877,10.631517830400838
68,11.085101516954927,10.968203153305785
69,8.692778960002242,7.195488796481568
70,15.331550076978932,9.619073294781833
71,9.433945949809944,14.472454082248682
72,11.186870006554505,8.956031076819615
73,6.075112849054014,5.506994152769901
74,10.774122251455017,13.0960401119535
75,9.353597355251965,11.441470538875462
76,9.031096588228895,11.120484134932049
77,9.429188762341267,8.645355576754943
78,7.90254662344071,14.132365485259037
79,8.847453608923017,11.224859851054063
80,12.809556285543241,9.656976648566431
81,14.754263950944445,12.168905483223032
82,9.668459360485107,10.346575947226675
83,9.03871362000104,13.90960509518901
84,10.966958656121731,14.914958460911194
85,12.03698844871529,7.167055306121915
86,9.118581464593749,10.667870440126508
87,5.7298654423627715,9.674939215153342
88,10.666736848060978,10.035401214396503
89,11.538754307226137,11.34966824385858
90,9.714369285296645,10.75448612415082
91,8.76328054532105,10.90397455073596
92,6.644702204706178,6.461855617344739
93,5.52294933732159,11.471552051307947
94,10.72625813905792,10.349279959473177
95,6.8417595990892375,10.17674803405509
96,7.4659824992414805,10.369573271017241
97,8.85775219612531,9.114615345991023
98,5.532877157316357,12.392164623608682
99,12.471188554428482,7.706038337679388
100,11.02914282912585,12.662814063906861
101,11.943141343165347,11.853288215408803
102,6.257764771936445,12.502060210541261
103,5.3019678932026855,15.35928953937151
104,10.224880002491679,11.980441235539606
105,10.54050419237982,8.081744855118528
106,10.06555827507924,9.468240795805425
107,11.008091839740844,9.097118734180887
108,10.792267229763418,13.158054828931146
109,8.760953707280747,13.47474190933746
110,4.727466476849501,11.509580429243869
111,8.265430762350622,9.896539323052254
112,12.266526000726438,12.15164841214582
113,10.146040493253519,9.580524390054084
114,11.770724478681153,8.028781291701023
115,9.41055694750505,8.028100445204101
116,10.551036070670984,10.649873003654928
117,12.594246324783514,11.333288556106346
118,5.904309236641645,12.262370455432379
119,10.231051479229867,8.385325993945104
120,9.89824193659276,10.658879678880874
121,8.450790226092055,9.617702123499987
122,10.931650131918232,9.931347506101767
123,11.241379194318602,8.573963037420548
124,8.828456694526185,10.649915724768418
125,9.499032360682708,13.964195647325282
126,10.75067914162574,8.39508314862755
127,8.829056515796319,13.254070847664845
128,8.622125729149905,13.327999913295548
129,11.302418775975768,10.826478582975088
130,8.29025372176263,10.579908134921823
131,14.414752933849693,10.371329798491407
132,12.975398935813844,11.31521947743503
133,15.048598805166097,15.03466461944631
134,9.249457779145551,13.847331297932053
135,4.902292166684114,10.950534485945155
136,8.944659405356166,7.026500398312205
137,11.742223351224366,12.005885533999365
138,13.04220356136844,10.395574731620771
139,15.19209910406783,11.112318276720735
140,9.238847425316353,10.946386072914121
141,9.50280377277354,13.157407666842678
142,9.762057717765613,12.683112377971266
143,8.305276833591426,13.832350413537359
144,9.6464733350216,10.39228009174804
145,12.47951451227044,7.564983967170863
146,7.716447021865105,10.949331004342728
147,9.845908813131109,9.534423353383596
148,10.095620732082953,9.515339749253048
149,11.12408622607721,11.785947904834604
150,8.790344502646551,12.944688304256744
151,9.38962428788025,9.69408161965497
152,11.022663131035545,10.858326259110871
153,10.412910858953232,9.991544106630739
154,8.292430118679107,14.686684913080175
155,9.028562269923144,10.543716054113863
156,9.88908187255196,9.539162202881151
157,7.228169062670886,12.254586209509974
158,11.22235893737707,10.708792881609686
159,8.108667734073066,10.209380641737502
160,14.839176464268467,12.817288830963514
161,10.043362051618871,8.760724440583248
162,10.72353313360854,8.733813972274907
163,8.79964689815261,9.657690826666412
164,11.891692721042462,14.588799970460082
165,9.940140171776068,12.931354379171543
166,12.75715555718188,9.37283106474432
167,6.96104184990987,10.442370515833488
168,8.943791079206672,8.822566839676762
169,14.012559944101469,10.950590943859092
170,7.579062702433198,9.772945082120295
171,10.77090146769267,11.641704897497243
172,9.72486850702756,13.87958076805524
173,7.977051617508259,12.22860429532609
174,9.180593905366491,11.949032699420714
175,9.807812704087508,9.441665125983675
176,8.890433469235811,12.914429060063279
177,9.55678579672569,13.570548831269756
178,6.163988028942736,9.651553152100066
179,12.724023327014596,12.22227015583954
180,8.020350500893034,10.699336928538846
181,8.543322600005542,7.515319008497306
182,12.135825171852453,10.97950728045273
183,10.583981437789951,11.372187652792878
184,9.944717453780457,10.397223752844026
185,3.8734817961285213,12.112360327142392
186,13.47877300265792,13.311710310429547
187,11.046109230485042,12.942249796067456
188,10.327652722712966,13.181207650923035
189,7.702855955941167,12.080595333568635
190,10.374953578776742,12.45736187006241
191,9.709282202866989,7.617668507504444
192,8.44462184716955,13.357455959923211
193,7.938839011021254,12.235129259984099
194,8.859573306925427,12.140068387741476
195,8.927022335059412,12.81763990473826
196,12.714823654926358,7.631839463731502
197,11.508873124222447,13.512173778222795
198,8.627932728244627,10.016388124931488
199,10.0614548048197,8.329331139614004
200,9.128912737822041,10.945803497209361
201,11.361333417878843,11.080037868634603
202,8.532036605950015,10.121984564885583
203,8.999221327550568,9.803311532987532
204,11.748988693666906,9.634978971490739
205,8.253010961213443,11.551265308685089
